Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
10/24/2016,97440,Fun Fly,Paypal,1,4.95,0,2.47
12/19/2016,97401,Bellen,Debit Visa,2,49.9,0,29.7
11/26/2016,97283,Quad,Paypal,1,43.96,0,23.97
10/3/2016,97401,Fun Fly,Debit Visa,11,54.45,0.1,28.16
12/21/2016,97204,Fun Fly,Mastercard,1,4.95,0,2.57
11/24/2016,97222,Fun Fly,Cash,1,4.95,0,4.41
10/28/2016,97204,Bellen,Paypal,13,324.35,0.1875,193.83
10/6/2016,97440,Quad,In Store,12,527.52,0.1875,284.52
10/10/2016,97204,Yanaki,In Store,12,345,0.1875,201
10/12/2016,97440,Carlota,Debit Visa,6,167.7,0.1,80.4
10/3/2016,97229,Fun Fly,Debit Visa,2,9.9,0,4.84
10/16/2016,97283,Quad,Paypal,1,43.96,0,22.33
12/5/2016,97440,Quad,Paypal,1,43.96,0,23.96
11/12/2016,97204,Carlota,Mastercard,1,27.95,0,13.19
10/27/2016,97440,Bellen,Paypal,2,49.9,0,25.94
10/26/2016,97440,Carlota,Mastercard,1,27.95,0,12.41
11/28/2016,97204,Majestic Beaut,Paypal,2,65.9,0,41.26
11/26/2016,97222,Carlota,In Store,1,27.95,0,12.73
12/15/2016,97283,Carlota,Debit Visa,1,27.95,0,11.57
10/22/2016,97401,Quad,American Express,8,351.68,0.1,192.32
12/6/2016,97401,Carlota,Mastercard,1,27.95,0,12.02
10/15/2016,97440,Yanaki,Debit Visa,1,28.75,0,15.84
10/26/2016,97440,Quad,Cash,1,43.96,0,22.12
11/16/2016,97440,Carlota,Debit Visa,2,55.9,0,26.04
12/3/2016,97229,Yanaki,Visa,9,258.75,0.1,128.16
12/1/2016,97440,Bellen,Cash,1,24.95,0,15.34
11/4/2016,97204,Aspen,Cash,6,167.7,0.1,73.74
11/16/2016,97222,Carlota,Mastercard,2,55.9,0,25.96
12/13/2016,97204,Yanaki,Cash,1,28.75,0,14.13
10/13/2016,97283,Majestic Beaut,Visa,6,197.7,0.1,117.36
11/12/2016,97204,Bellen,Mastercard,1,24.95,0,14.6
10/1/2016,97440,Carlota,Debit Visa,1,27.95,0,13.55
12/1/2016,97283,Yanaki,Visa,1,28.75,0,15.84
10/14/2016,97229,Bellen,Debit Visa,1,24.95,0,14.58
12/14/2016,97204,Yanaki,Debit Visa,1,28.75,0,15.09
11/11/2016,97283,Bellen,Cash,12,299.4,0.1875,170.4
11/29/2016,97229,Carlota,Visa,12,335.4,0.1875,150.12
12/20/2016,97440,Quad,Paypal,11,483.56,0.1,261.8
10/21/2016,97204,Bellen,Visa,1,24.95,0,14.22
10/9/2016,97204,Carlota,Visa,1,27.95,0,13.97
11/25/2016,97401,Yanaki,Debit Visa,1,28.75,0,14.75
11/17/2016,97204,Carlota,Debit Mastercard,6,167.7,0.1,82.32
11/26/2016,97204,Carlota,Visa,2,55.9,0,23.34
11/16/2016,97440,Fun Fly,Debit Mastercard,12,59.4,0.1875,34.44
10/23/2016,97440,Yanaki,Cash,1,28.75,0,16.22
10/31/2016,97401,Carlota,Paypal,12,335.4,0.1875,142.92
12/10/2016,97440,Carlota,Paypal,1,27.95,0,13.85
11/5/2016,97440,Bellen,Cash,2,49.9,0,26.78
11/16/2016,97204,Quad,Paypal,1,43.96,0,21.75
10/1/2016,97440,Bellen,Debit Visa,12,299.4,0.1875,176.04
11/10/2016,97440,Bellen,Paypal,1,24.95,0,14.4
11/14/2016,97440,Quad,Cash,2,87.92,0,47.86
11/27/2016,97222,Majestic Beaut,Debit Visa,1,32.95,0,20.57
11/4/2016,97283,Quad,Cash,1,43.96,0,23.48
12/5/2016,97401,Bellen,Cash,1,24.95,0,14.75
11/10/2016,97283,Bellen,Mastercard,1,24.95,0,12.9
10/26/2016,97204,Yanaki,Visa,1,28.75,0,14.67
12/5/2016,97440,Quad,Mastercard,1,43.96,0,22.3
11/19/2016,97222,Yanaki,In Store,1,28.75,0,16.11
10/12/2016,97204,Bellen,Cash,1,24.95,0,13.46
10/11/2016,97440,Quad,Paypal,1,43.96,0,22.68
12/12/2016,97204,Fun Fly,Debit Mastercard,1,4.95,0,4.41
11/6/2016,97222,Aspen,Debit Mastercard,12,335.4,0.1875,153.48
10/23/2016,97204,Fun Fly,Cash,6,29.7,0.1,20.04
10/13/2016,97440,Yanaki,Cash,1,28.75,0,15.87
10/12/2016,97204,Bellen,Visa,1,24.95,0,13.05
11/2/2016,97401,Quad,Mastercard,12,527.52,0.1875,264.48
11/3/2016,97440,Quad,In Store,1,43.96,0,22.81
10/13/2016,97401,Yanaki,In Store,1,28.75,0,14.87
10/5/2016,97204,Quad,Debit Visa,6,263.76,0.1,142.62
11/17/2016,97440,Quad,Cash,3,131.88,0,64.32
11/1/2016,97204,Yanaki,Debit Visa,1,28.75,0,14.62
10/17/2016,97204,Carlota,Visa,1,27.95,0,11.94
12/3/2016,97283,Majestic Beaut,Visa,12,395.4,0.1875,231.48
11/16/2016,97204,Quad,American Express,1,43.96,0,22.91
11/24/2016,97204,Bellen,Debit Visa,9,224.55,0.1,125.91
12/10/2016,97440,Carlota,Debit Visa,1,27.95,0,13.33
12/9/2016,97229,Bellen,Debit Visa,1,24.95,0,15.34
11/17/2016,97283,Bellen,American Express,12,299.4,0.1875,169.8
10/22/2016,97283,Carlota,Paypal,1,27.95,0,11.62
11/9/2016,97204,Aspen,Debit Visa,1,27.95,0,12.62
12/16/2016,97222,Bellen,Debit Visa,5,124.75,0.1,75
12/3/2016,97204,Carlota,Mastercard,12,335.4,0.1875,148.68
11/10/2016,97204,Carlota,Debit Visa,1,27.95,0,13.48
11/20/2016,97222,Fun Fly,Cash,1,4.95,0,3.75
12/6/2016,97204,Carlota,Debit Visa,1,27.95,0,12.8
11/7/2016,97204,Bellen,Debit Mastercard,4,99.8,0.1,56.12
12/5/2016,97222,Quad,Visa,1,43.96,0,21.9
10/30/2016,97204,Fun Fly,Visa,1,4.95,0,3.71
10/7/2016,97440,Carlota,Debit Visa,1,27.95,0,12.49
10/29/2016,97222,Yanaki,Visa,12,345,0.1875,181.2
11/22/2016,97229,Bellen,Cash,1,24.95,0,12.87
12/6/2016,97283,Fun Fly,In Store,1,4.95,0,5.01
10/24/2016,97204,Bellen,Debit Visa,1,24.95,0,13.25
10/19/2016,97440,Yanaki,American Express,1,28.75,0,14.45
10/9/2016,97401,Yanaki,Paypal,1,28.75,0,15.74
11/13/2016,97440,Quad,American Express,1,43.96,0,23.7
11/25/2016,97440,Bellen,Debit Visa,12,299.4,0.1875,172.56
11/7/2016,97204,Quad,Debit Visa,1,43.96,0,23.69
11/7/2016,97204,Quad,Cash,1,43.96,0,22.8
11/24/2016,97283,Yanaki,Debit Visa,1,28.75,0,16.13
11/15/2016,97204,Quad,In Store,6,263.76,0.1,143.1
12/14/2016,97283,Fun Fly,Paypal,1,4.95,0,2.76
12/1/2016,97204,Quad,Debit Mastercard,1,43.96,0,22.85
10/13/2016,97401,Aspen,Mastercard,12,335.4,0.1875,153.84
10/8/2016,97229,Bellen,Debit Visa,1,24.95,0,15.14
11/11/2016,97204,Bellen,Cash,1,24.95,0,15.25
10/8/2016,97222,Bellen,Visa,1,24.95,0,13.34
11/1/2016,97204,Carlota,Debit Mastercard,1,27.95,0,12.27
10/23/2016,97283,Bellen,Cash,12,299.4,0.1875,169.08
10/24/2016,97401,Carlota,Paypal,12,335.4,0.1875,168.6
12/2/2016,97283,Majestic Beaut,Debit Visa,1,32.95,0,21.09
12/18/2016,97204,Majestic Beaut,Paypal,1,32.95,0,20.37
10/15/2016,97440,Bellen,Debit Visa,6,149.7,0.1,89.76
10/10/2016,97440,Bellen,Debit Visa,1,24.95,0,13.3
11/9/2016,97440,Fun Fly,Debit Mastercard,1,4.95,0,3.45
10/13/2016,97229,Fun Fly,Paypal,12,59.4,0.1875,36.12
11/26/2016,97440,Yanaki,Cash,1,28.75,0,14.25
10/28/2016,97204,Carlota,American Express,1,27.95,0,12.18
10/20/2016,97204,Carlota,Cash,1,27.95,0,12.57
12/10/2016,97401,Carlota,Cash,1,27.95,0,12.59
11/13/2016,97204,Carlota,Paypal,1,27.95,0,13.48
10/15/2016,97283,Yanaki,In Store,1,28.75,0,15.38
10/5/2016,97204,Aspen,In Store,1,27.95,0,12.97
10/16/2016,97229,Carlota,In Store,1,27.95,0,12.15
12/10/2016,97283,Carlota,American Express,1,27.95,0,12.12
10/9/2016,97229,Majestic Beaut,Debit Visa,12,395.4,0.1875,234.96
11/2/2016,97440,Bellen,Debit Visa,6,149.7,0.1,80.1
12/12/2016,97222,Fun Fly,Paypal,1,4.95,0,4.4
12/15/2016,97204,Carlota,Paypal,1,27.95,0,12.61
10/14/2016,97440,Aspen,Visa,6,167.7,0.1,74.82
11/16/2016,97440,Carlota,Cash,6,167.7,0.1,74.88
11/14/2016,97204,Carlota,Cash,12,335.4,0.1875,139.92
12/7/2016,97440,Majestic Beaut,American Express,1,32.95,0,20.98
12/15/2016,97204,Fun Fly,Mastercard,1,4.95,0,4.66
12/21/2016,97401,Quad,American Express,12,527.52,0.1875,280.68
10/12/2016,97401,Quad,Debit Visa,6,263.76,0.1,137.94
10/22/2016,97204,Quad,Debit Visa,1,43.96,0,22.12
11/20/2016,97440,Quad,Cash,1,43.96,0,23.57
11/12/2016,97222,Carlota,Debit Visa,6,167.7,0.1,76.62
12/6/2016,97440,Yanaki,Cash,1,28.75,0,15.21
11/14/2016,97440,Quad,In Store,7,307.72,0.1,153.44
12/14/2016,97283,Aspen,Debit Visa,12,335.4,0.1875,136.32
10/11/2016,97204,Quad,Debit Visa,1,43.96,0,21.87
11/16/2016,97283,Yanaki,Paypal,2,57.5,0,28.88
12/4/2016,97440,Quad,Visa,12,527.52,0.1875,258.24
12/12/2016,97401,Yanaki,Visa,1,28.75,0,15.75
11/23/2016,97283,Bellen,Paypal,12,299.4,0.1875,175.08
10/14/2016,97440,Aspen,Debit Visa,1,27.95,0,11.51
10/20/2016,97401,Fun Fly,Paypal,1,4.95,0,2.88
11/18/2016,97401,Bellen,In Store,1,24.95,0,13.06
12/14/2016,97222,Quad,Visa,1,43.96,0,21.87
10/3/2016,97222,Quad,Cash,1,43.96,0,22.66
12/18/2016,97229,Yanaki,Paypal,1,28.75,0,15.62
10/15/2016,97283,Majestic Beaut,Paypal,1,32.95,0,21.89
11/21/2016,97222,Bellen,Cash,6,149.7,0.1,88.98
12/5/2016,97204,Bellen,Mastercard,1,24.95,0,14.13
11/13/2016,97204,Bellen,Visa,13,324.35,0.1875,168.22
11/21/2016,97204,Carlota,Debit Mastercard,2,55.9,0,24.7
12/24/2016,97440,Quad,Debit Visa,6,263.76,0.1,136.5
10/2/2016,97222,Aspen,Mastercard,1,27.95,0,12.72
10/3/2016,97440,Fun Fly,Cash,1,4.95,0,4.24
10/6/2016,97283,Bellen,Visa,1,24.95,0,13.22
10/19/2016,97401,Quad,Paypal,1,43.96,0,22.38
11/5/2016,97401,Yanaki,Mastercard,12,345,0.1875,180.24
12/24/2016,97204,Fun Fly,Paypal,1,4.95,0,3.14
11/5/2016,97204,Fun Fly,In Store,1,4.95,0,2.84
11/27/2016,97204,Fun Fly,Paypal,10,49.5,0.1,43.9
11/6/2016,97204,Bellen,Cash,1,24.95,0,12.93
12/15/2016,97283,Bellen,Visa,1,24.95,0,13.75
11/24/2016,97440,Yanaki,Paypal,1,28.75,0,16.21
12/22/2016,97204,Quad,Visa,1,43.96,0,23.49
10/21/2016,97283,Carlota,Cash,1,27.95,0,12.57
10/11/2016,97440,Quad,Cash,1,43.96,0,22.44
11/14/2016,97440,Carlota,Mastercard,2,55.9,0,27.44
11/4/2016,97440,Yanaki,Cash,1,28.75,0,15.35
11/19/2016,97440,Quad,Mastercard,1,43.96,0,21.39
12/23/2016,97204,Bellen,Debit Visa,12,299.4,0.1875,164.88
12/5/2016,97401,Carlota,Debit Mastercard,1,27.95,0,12.89
11/26/2016,97229,Fun Fly,Cash,1,4.95,0,4.1
10/19/2016,97222,Bellen,Visa,1,24.95,0,14.2
11/20/2016,97401,Yanaki,Paypal,6,172.5,0.1,84.6
12/1/2016,97204,Quad,Mastercard,12,527.52,0.1875,273
10/13/2016,97401,Quad,Debit Visa,1,43.96,0,23.39
11/12/2016,97283,Carlota,In Store,1,27.95,0,13.01
10/17/2016,97440,Quad,Paypal,6,263.76,0.1,131.1
11/17/2016,97283,Yanaki,Mastercard,1,28.75,0,14.27
10/17/2016,97229,Quad,Cash,1,43.96,0,22.11
10/26/2016,97401,Bellen,Mastercard,1,24.95,0,14.84
10/29/2016,97204,Bellen,Debit Visa,2,49.9,0,27.9
11/7/2016,97229,Quad,Cash,1,43.96,0,22.35
10/6/2016,97222,Quad,Paypal,1,43.96,0,22.23
10/18/2016,97283,Carlota,Paypal,1,27.95,0,12.2
10/18/2016,97440,Fun Fly,Mastercard,1,4.95,0,4.8
11/22/2016,97229,Quad,Debit Visa,1,43.96,0,21.44
10/20/2016,97229,Majestic Beaut,Cash,11,362.45,0.1,236.94
11/24/2016,97204,Yanaki,American Express,6,172.5,0.1,100.26
10/21/2016,97204,Quad,Paypal,1,43.96,0,23.07
12/3/2016,97229,Quad,Debit Mastercard,1,43.96,0,21.38
10/30/2016,97229,Majestic Beaut,In Store,1,32.95,0,21.31
11/26/2016,97401,Fun Fly,Debit Visa,1,4.95,0,4.21
10/23/2016,97401,Majestic Beaut,Visa,6,197.7,0.1,123.66
11/1/2016,97440,Quad,Paypal,12,527.52,0.1875,274.44
10/22/2016,97204,Bellen,Debit Visa,1,24.95,0,13.24
10/12/2016,97204,Quad,Debit Visa,1,43.96,0,23.95
12/20/2016,97283,Carlota,In Store,1,27.95,0,12.66
11/12/2016,97204,Bellen,Mastercard,1,24.95,0,15.23
11/8/2016,97401,Fun Fly,Cash,1,4.95,0,3.83
11/21/2016,97229,Quad,Paypal,2,87.92,0,48.1
10/17/2016,97204,Fun Fly,Debit Mastercard,1,4.95,0,4.97
12/10/2016,97283,Quad,Cash,2,87.92,0,47.08
11/16/2016,97401,Majestic Beaut,Cash,1,32.95,0,21.51
11/23/2016,97222,Carlota,Visa,1,27.95,0,11.95
10/24/2016,97440,Bellen,Visa,12,299.4,0.1875,174.6
11/23/2016,97440,Carlota,Visa,1,27.95,0,12.68
10/1/2016,97204,Carlota,Paypal,1,27.95,0,13.82
10/13/2016,97440,Quad,American Express,1,43.96,0,23.88
11/22/2016,97283,Bellen,Mastercard,1,24.95,0,13.79
10/1/2016,97204,Yanaki,Cash,1,28.75,0,14.65
11/12/2016,97283,Quad,Paypal,6,263.76,0.1,132.6
12/13/2016,97440,Carlota,Debit Visa,1,27.95,0,12.24
10/8/2016,97204,Carlota,Cash,1,27.95,0,11.46
11/8/2016,97204,Majestic Beaut,Paypal,1,32.95,0,21.44
11/8/2016,97204,Carlota,Debit Mastercard,1,27.95,0,12.68
11/14/2016,97440,Carlota,Debit Visa,12,335.4,0.1875,140.76
10/21/2016,97204,Bellen,Paypal,1,24.95,0,14.45
10/1/2016,97204,Quad,Debit Visa,12,527.52,0.1875,268.32
11/30/2016,97204,Quad,Visa,12,527.52,0.1875,280.08
11/16/2016,97204,Quad,Paypal,12,527.52,0.1875,274.2
11/2/2016,97229,Carlota,Debit Visa,1,27.95,0,13.85
11/14/2016,97401,Fun Fly,Mastercard,1,4.95,0,3.94
10/10/2016,97440,Carlota,Paypal,1,27.95,0,12.52
12/1/2016,97440,Quad,Visa,1,43.96,0,22.02
12/13/2016,97440,Yanaki,Cash,1,28.75,0,15.98
10/27/2016,97222,Quad,Cash,1,43.96,0,22.19
11/17/2016,97222,Bellen,Debit Visa,12,299.4,0.1875,154.92
10/19/2016,97204,Majestic Beaut,Visa,6,197.7,0.1,123.72
10/15/2016,97204,Carlota,Debit Visa,1,27.95,0,13.66
10/22/2016,97204,Carlota,Paypal,12,335.4,0.1875,142.68
11/3/2016,97440,Aspen,In Store,6,167.7,0.1,76.02
10/17/2016,97204,Fun Fly,Cash,1,4.95,0,4.14
11/24/2016,97283,Quad,Debit Visa,1,43.96,0,21.66
12/15/2016,97283,Carlota,Debit Mastercard,1,27.95,0,11.48
10/28/2016,97401,Fun Fly,Debit Visa,6,29.7,0.1,23.82
10/11/2016,97222,Quad,Debit Visa,1,43.96,0,21.82
12/13/2016,97204,Quad,Debit Mastercard,1,43.96,0,22.86
10/17/2016,97401,Bellen,American Express,7,174.65,0.1,107.8
11/24/2016,97204,Quad,Paypal,12,527.52,0.1875,283.44
11/19/2016,97204,Fun Fly,American Express,1,4.95,0,4.59
11/17/2016,97222,Carlota,Cash,1,27.95,0,12.85
11/14/2016,97222,Bellen,Debit Visa,1,24.95,0,15.34
11/9/2016,97204,Carlota,Cash,6,167.7,0.1,74.46
12/2/2016,97222,Bellen,Cash,1,24.95,0,14.27
11/9/2016,97440,Fun Fly,Cash,12,59.4,0.1875,34.2
12/2/2016,97440,Carlota,Cash,1,27.95,0,12.21
12/1/2016,97204,Fun Fly,Visa,1,4.95,0,3.79
11/8/2016,97440,Carlota,Cash,1,27.95,0,13.95
11/6/2016,97440,Fun Fly,Debit Visa,1,4.95,0,3.97
11/6/2016,97283,Carlota,Paypal,2,55.9,0,26.14
12/15/2016,97204,Bellen,Cash,12,299.4,0.1875,183.12
11/14/2016,97204,Fun Fly,Mastercard,1,4.95,0,3.3
11/21/2016,97401,Carlota,Debit Mastercard,6,167.7,0.1,83.22
11/23/2016,97222,Carlota,Mastercard,6,167.7,0.1,75.84
11/13/2016,97204,Carlota,Visa,1,27.95,0,12.89
12/9/2016,97204,Quad,American Express,1,43.96,0,23.12
12/16/2016,97204,Quad,Paypal,1,43.96,0,21.56
10/15/2016,97204,Carlota,Paypal,1,27.95,0,11.49
10/16/2016,97229,Bellen,Paypal,1,24.95,0,13.73
12/19/2016,97204,Quad,Mastercard,1,43.96,0,22.91
10/10/2016,97204,Bellen,Cash,1,24.95,0,12.91
10/12/2016,97204,Carlota,Cash,1,27.95,0,12.49
11/8/2016,97283,Quad,Mastercard,1,43.96,0,24.07
12/19/2016,97229,Quad,Mastercard,1,43.96,0,23.06
10/17/2016,97222,Carlota,Visa,1,27.95,0,11.96
12/21/2016,97283,Quad,American Express,1,43.96,0,23.41
11/7/2016,97204,Yanaki,Debit Visa,1,28.75,0,16.08
10/29/2016,97204,Yanaki,In Store,1,28.75,0,14.73
11/12/2016,97204,Fun Fly,Debit Visa,1,4.95,0,2.41
10/19/2016,97229,Yanaki,Debit Mastercard,12,345,0.1875,175.2
10/24/2016,97204,Carlota,Cash,1,27.95,0,13.05
10/10/2016,97440,Quad,Mastercard,1,43.96,0,24
11/26/2016,97204,Aspen,Cash,5,139.75,0.1,57.25
10/15/2016,97401,Carlota,Paypal,1,27.95,0,13.04
10/28/2016,97440,Carlota,Visa,1,27.95,0,13.93
11/11/2016,97222,Bellen,Cash,1,24.95,0,15.25
11/29/2016,97440,Quad,Debit Visa,1,43.96,0,21.8
12/5/2016,97204,Carlota,Debit Visa,11,307.45,0.1,137.28
10/13/2016,97283,Yanaki,Debit Mastercard,1,28.75,0,15.64
11/18/2016,97204,Carlota,Debit Visa,1,27.95,0,13.93
11/1/2016,97222,Majestic Beaut,Debit Visa,1,32.95,0,21.01
10/23/2016,97401,Fun Fly,Debit Visa,1,4.95,0,3.19
11/16/2016,97440,Aspen,Paypal,1,27.95,0,11.27
12/2/2016,97440,Bellen,In Store,1,24.95,0,13.2
10/7/2016,97204,Fun Fly,Mastercard,6,29.7,0.1,27.06
11/11/2016,97229,Carlota,Cash,1,27.95,0,12.43
10/4/2016,97401,Yanaki,Visa,1,28.75,0,15.17
12/24/2016,97440,Quad,Paypal,6,263.76,0.1,144.48
11/19/2016,97440,Quad,Cash,1,43.96,0,22.61
12/7/2016,97401,Carlota,Mastercard,1,27.95,0,11.83
12/24/2016,97440,Quad,Mastercard,6,263.76,0.1,139.62
11/8/2016,97229,Majestic Beaut,Mastercard,6,197.7,0.1,130.2
10/11/2016,97229,Fun Fly,Debit Visa,1,4.95,0,4.28
10/1/2016,97283,Aspen,In Store,6,167.7,0.1,75.36
10/26/2016,97440,Fun Fly,Visa,1,4.95,0,3.46
11/22/2016,97204,Fun Fly,Visa,1,4.95,0,4.05
11/23/2016,97440,Fun Fly,Cash,12,59.4,0.1875,36.36
11/24/2016,97440,Quad,Visa,1,43.96,0,23.46
10/16/2016,97204,Yanaki,Paypal,1,28.75,0,15.03
10/8/2016,97204,Quad,Debit Mastercard,1,43.96,0,23.17
10/16/2016,97440,Carlota,Cash,1,27.95,0,13.35
12/9/2016,97440,Yanaki,Mastercard,1,28.75,0,16.46
12/8/2016,97204,Yanaki,Debit Visa,1,28.75,0,16.71
11/15/2016,97222,Bellen,Visa,1,24.95,0,13.53
12/2/2016,97204,Quad,Cash,1,43.96,0,23.97
10/6/2016,97204,Bellen,Debit Mastercard,1,24.95,0,14.21
12/22/2016,97283,Fun Fly,Debit Visa,1,4.95,0,3.56
12/19/2016,97401,Majestic Beaut,Paypal,1,32.95,0,20.26
11/17/2016,97204,Majestic Beaut,Debit Visa,1,32.95,0,19.98
12/13/2016,97283,Carlota,Visa,1,27.95,0,11.96
12/7/2016,97440,Fun Fly,Paypal,1,4.95,0,4.46
10/4/2016,97401,Carlota,Debit Visa,1,27.95,0,12.99
11/1/2016,97204,Carlota,Cash,1,27.95,0,13.37
11/20/2016,97229,Bellen,Debit Visa,1,24.95,0,13.38
11/14/2016,97283,Quad,Visa,2,87.92,0,47
10/6/2016,97440,Bellen,Mastercard,12,299.4,0.1875,176.64
10/24/2016,97222,Yanaki,Paypal,6,172.5,0.1,91.74
11/13/2016,97204,Quad,Debit Mastercard,2,87.92,0,47.82
10/11/2016,97222,Quad,Mastercard,1,43.96,0,21.62
12/19/2016,97204,Carlota,Debit Mastercard,1,27.95,0,12.59
11/14/2016,97204,Quad,Debit Visa,1,43.96,0,21.5
10/3/2016,97204,Yanaki,Paypal,6,172.5,0.1,96.36
10/17/2016,97440,Quad,Paypal,1,43.96,0,23.13
10/26/2016,97222,Aspen,Visa,1,27.95,0,12.82
11/12/2016,97204,Quad,Debit Visa,12,527.52,0.1875,288
10/18/2016,97204,Bellen,Visa,1,24.95,0,14.48
11/13/2016,97283,Aspen,Paypal,1,27.95,0,13.26
11/1/2016,97229,Quad,Paypal,1,43.96,0,21.83
12/7/2016,97440,Bellen,Cash,12,299.4,0.1875,161.28
10/23/2016,97222,Fun Fly,Debit Visa,1,4.95,0,2.75
12/22/2016,97204,Carlota,Debit Mastercard,1,27.95,0,12.29
11/10/2016,97440,Aspen,Cash,1,27.95,0,12.62
10/6/2016,97204,Yanaki,Debit Mastercard,3,86.25,0,44.94
12/5/2016,97222,Yanaki,Debit Visa,1,28.75,0,16.21
10/27/2016,97440,Carlota,Debit Visa,1,27.95,0,13.06
10/15/2016,97283,Quad,Debit Visa,2,87.92,0,46.1
11/5/2016,97204,Yanaki,Cash,1,28.75,0,16.7
10/5/2016,97204,Bellen,American Express,1,24.95,0,14.36
10/20/2016,97401,Fun Fly,Debit Visa,1,4.95,0,3.92
10/2/2016,97204,Quad,Mastercard,1,43.96,0,23.77
12/18/2016,97222,Carlota,Debit Mastercard,1,27.95,0,12.64
12/8/2016,97204,Yanaki,Paypal,6,172.5,0.1,95.04
12/1/2016,97204,Quad,Debit Visa,1,43.96,0,24.06
10/24/2016,97222,Carlota,Cash,1,27.95,0,11.9
12/19/2016,97440,Bellen,Cash,6,149.7,0.1,86.52
12/3/2016,97440,Bellen,Paypal,1,24.95,0,14.76
12/19/2016,97283,Quad,In Store,1,43.96,0,22.03
10/30/2016,97283,Quad,Mastercard,1,43.96,0,23.06
10/2/2016,97204,Fun Fly,Debit Visa,12,59.4,0.1875,53.76
12/3/2016,97204,Majestic Beaut,Paypal,9,296.55,0.1,187.92
11/14/2016,97440,Bellen,American Express,1,24.95,0,13.28
12/16/2016,97204,Yanaki,Cash,1,28.75,0,14.75
12/18/2016,97204,Carlota,Cash,1,27.95,0,12.7
12/14/2016,97222,Carlota,Debit Visa,2,55.9,0,24.16
11/11/2016,97440,Carlota,Paypal,1,27.95,0,12
12/17/2016,97401,Carlota,Cash,1,27.95,0,12.82
12/24/2016,97204,Fun Fly,Debit Visa,1,4.95,0,2.5
10/20/2016,97440,Carlota,Debit Visa,1,27.95,0,12.16
12/20/2016,97204,Aspen,Debit Visa,1,27.95,0,11.07
10/27/2016,97440,Carlota,Paypal,1,27.95,0,13.69
10/31/2016,97229,Fun Fly,Cash,3,14.85,0,8.73
12/15/2016,97222,Quad,Debit Visa,1,43.96,0,22.69
12/12/2016,97204,Fun Fly,Debit Mastercard,1,4.95,0,4.53
12/3/2016,97204,Bellen,Paypal,12,299.4,0.1875,160.44
11/5/2016,97440,Fun Fly,Debit Visa,12,59.4,0.1875,49.92
11/1/2016,97204,Yanaki,Paypal,6,172.5,0.1,88.14
11/21/2016,97204,Yanaki,Mastercard,1,28.75,0,15.05
10/17/2016,97229,Carlota,Debit Mastercard,1,27.95,0,11.99
12/17/2016,97401,Carlota,Debit Visa,6,167.7,0.1,84.12
10/7/2016,97440,Quad,Visa,1,43.96,0,22.31
11/11/2016,97440,Bellen,Visa,1,24.95,0,12.74
10/14/2016,97204,Quad,Mastercard,3,131.88,0,68.79
10/20/2016,97222,Carlota,American Express,1,27.95,0,11.66
11/4/2016,97440,Aspen,Debit Mastercard,1,27.95,0,11.09
11/19/2016,97283,Bellen,Debit Visa,15,374.25,0.1875,219.75
10/7/2016,97440,Bellen,Mastercard,1,24.95,0,14.62
10/7/2016,97440,Quad,Mastercard,6,263.76,0.1,142.26
11/9/2016,97440,Yanaki,Cash,8,230,0.1,123.76
12/17/2016,97283,Quad,Debit Mastercard,1,43.96,0,23.11
11/17/2016,97401,Quad,American Express,1,43.96,0,22.15
10/19/2016,97283,Quad,Cash,1,43.96,0,22.97
12/1/2016,97204,Yanaki,Paypal,1,28.75,0,14.68
11/3/2016,97204,Quad,Debit Visa,6,263.76,0.1,129.6
12/24/2016,97283,Carlota,Debit Mastercard,6,167.7,0.1,80.64
11/10/2016,97204,Quad,Cash,2,87.92,0,43.3
10/10/2016,97204,Bellen,Visa,14,349.3,0.1875,191.66
11/3/2016,97440,Carlota,Paypal,1,27.95,0,11.65
11/18/2016,97229,Bellen,Paypal,1,24.95,0,15.17
12/20/2016,97283,Fun Fly,Visa,1,4.95,0,3.35
10/18/2016,97204,Quad,Debit Visa,6,263.76,0.1,138.3
10/9/2016,97283,Fun Fly,Visa,12,59.4,0.1875,53.28
10/3/2016,97283,Quad,Mastercard,1,43.96,0,23.83
10/10/2016,97440,Majestic Beaut,Mastercard,1,32.95,0,21.01
11/7/2016,97283,Bellen,Visa,6,149.7,0.1,92.22
12/10/2016,97204,Aspen,Visa,1,27.95,0,12.58
11/11/2016,97204,Quad,Visa,14,615.44,0.1875,335.16
10/16/2016,97283,Yanaki,Paypal,12,345,0.1875,174.6
11/28/2016,97204,Carlota,Cash,2,55.9,0,24.2
12/5/2016,97222,Carlota,Mastercard,1,27.95,0,14.1
12/10/2016,97204,Quad,Debit Mastercard,1,43.96,0,22.22
12/16/2016,97204,Quad,Cash,1,43.96,0,21.81
12/11/2016,97204,Carlota,Debit Visa,1,27.95,0,12.1
11/23/2016,97204,Yanaki,Cash,1,28.75,0,14.5
11/29/2016,97204,Bellen,Debit Visa,1,24.95,0,14.79
10/3/2016,97204,Carlota,Mastercard,1,27.95,0,13.84
11/30/2016,97283,Bellen,Mastercard,1,24.95,0,14.31
10/18/2016,97229,Quad,Paypal,1,43.96,0,24
12/24/2016,97204,Quad,Debit Visa,6,263.76,0.1,142.44
12/21/2016,97204,Bellen,Debit Mastercard,1,24.95,0,12.92
