Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
12/14/2016,87001,Majestic Beaut,Visa,1,33.95,0,19.73
11/23/2016,87001,Crested Beaut,Mastercard,1,38.95,0,20.17
12/21/2016,87315,Yanaki,In Store,4,119,0.1,56.04
11/17/2016,87506,Fun Fly,Visa,1,4.95,0,1.69
10/11/2016,87001,Yanaki,Visa,2,59.5,0,35.44
10/5/2016,87037,Yanaki,Debit Mastercard,12,357,0.215,207
12/20/2016,87315,Majestic Beaut,Debit Mastercard,1,33.95,0,22.08
12/5/2016,87001,Quad,Debit Visa,4,179.84,0.1,111.96
10/26/2016,87941,Crested Beaut,Visa,1,38.95,0,20.24
12/11/2016,87506,Aspen,Debit Visa,1,28.95,0,19.1
11/15/2016,87506,Aspen,Debit Mastercard,13,376.35,0.215,230.1
12/14/2016,87001,Fun Fly,Visa,6,29.7,0.125,16.8
11/11/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,21.65
10/12/2016,87315,Majestic Beaut,Debit Mastercard,1,33.95,0,23.24
11/20/2016,87506,Yanaki,Paypal,1,29.75,0,17.76
10/20/2016,87103,Yanaki,Mastercard,14,416.5,0.215,201.6
10/5/2016,87001,Quad,In Store,1,44.96,0,26.62
10/29/2016,87941,Majestic Beaut,Visa,1,33.95,0,20.31
11/2/2016,87001,Bellen,Visa,1,25.95,0,13.79
10/3/2016,87941,Bellen,Visa,3,77.85,0,65.64
11/19/2016,87315,Bellen,Visa,1,25.95,0,13.6
11/26/2016,87037,Fun Fly,Debit Visa,1,4.95,0,1
10/19/2016,87506,Majestic Beaut,Visa,6,203.7,0.125,130.56
12/18/2016,87103,Quad,Paypal,1,44.96,0,23.28
12/6/2016,87001,Majestic Beaut,Paypal,1,33.95,0,22.57
10/19/2016,87037,Majestic Beaut,Paypal,1,33.95,0,18.69
10/23/2016,87315,Bellen,Visa,3,77.85,0,59.64
12/11/2016,87001,Carlota,Mastercard,1,28.95,0,17.41
10/9/2016,87037,Carlota,Debit Visa,1,28.95,0,19.08
10/13/2016,87001,Fun Fly,Mastercard,11,54.45,0.125,26.18
12/16/2016,87001,Bellen,Debit Mastercard,1,25.95,0,18.65
12/10/2016,87001,Carlota,Debit Mastercard,9,260.55,0.125,169.47
11/13/2016,87941,Carlota,American Express,1,28.95,0,12.57
11/1/2016,87001,Yanaki,Paypal,1,29.75,0,14.21
10/6/2016,87506,Carlota,Debit Mastercard,2,57.9,0,34.92
11/10/2016,87506,Yanaki,Visa,1,29.75,0,13.81
12/12/2016,87037,Carlota,Debit Visa,1,28.95,0,15.44
10/3/2016,87001,Majestic Beaut,In Store,12,407.4,0.215,194.28
11/5/2016,87001,Crested Beaut,Paypal,3,116.85,0,51.69
12/18/2016,87001,Fun Fly,Visa,1,4.95,0,8.61
12/4/2016,87103,Crested Beaut,Visa,12,467.4,0.215,211.56
10/13/2016,87103,Crested Beaut,Mastercard,1,38.95,0,26.83
10/15/2016,87001,Fun Fly,Mastercard,1,4.95,0,3.94
11/14/2016,87037,Crested Beaut,Visa,1,38.95,0,21.07
11/14/2016,87001,Bellen,Visa,1,25.95,0,15.98
10/17/2016,87103,Fun Fly,Debit Visa,6,29.7,0.125,47.94
11/8/2016,87941,Quad,Paypal,1,44.96,0,25.54
12/15/2016,87941,Carlota,Debit Visa,2,57.9,0,24.42
11/15/2016,87315,Yanaki,Paypal,1,29.75,0,18
12/19/2016,87001,Majestic Beaut,Paypal,6,203.7,0.125,112.5
12/21/2016,87315,Carlota,Visa,1,28.95,0,19.34
12/6/2016,87941,Majestic Beaut,Paypal,7,237.65,0.125,165.41
12/18/2016,87315,Crested Beaut,Paypal,1,38.95,0,21.19
10/18/2016,87037,Quad,American Express,1,44.96,0,24.16
10/8/2016,87001,Majestic Beaut,Visa,12,407.4,0.215,286.2
10/18/2016,87001,Quad,Paypal,1,44.96,0,24.62
10/15/2016,87315,Yanaki,Paypal,1,29.75,0,20.02
11/16/2016,87001,Yanaki,Paypal,1,29.75,0,21.73
10/28/2016,87001,Carlota,Visa,1,28.95,0,15.07
12/5/2016,87037,Bellen,Debit Visa,12,311.4,0.215,235.92
11/25/2016,87941,Carlota,In Store,1,28.95,0,19.73
11/3/2016,87315,Majestic Beaut,Paypal,1,33.95,0,15.26
12/19/2016,87001,Yanaki,Visa,1,29.75,0,22.66
11/8/2016,87001,Carlota,Visa,1,28.95,0,18.86
11/4/2016,87315,Yanaki,Mastercard,6,178.5,0.125,134.64
11/8/2016,87001,Bellen,Debit Visa,6,155.7,0.125,105.36
12/23/2016,87001,Quad,Visa,1,44.96,0,23.23
12/23/2016,87941,Carlota,Visa,7,202.65,0.125,132.79
11/6/2016,87103,Crested Beaut,Visa,1,38.95,0,22.82
12/12/2016,87001,Fun Fly,Cash,6,29.7,0.125,28.2
11/6/2016,87001,Bellen,Debit Mastercard,1,25.95,0,17.67
10/16/2016,87103,Fun Fly,In Store,1,4.95,0,9.24
12/8/2016,87001,Carlota,Visa,10,289.5,0.125,199.1
11/17/2016,87506,Yanaki,Debit Visa,2,59.5,0,41.04
10/7/2016,87001,Bellen,Mastercard,1,25.95,0,16.82
11/5/2016,87506,Quad,Debit Mastercard,1,44.96,0,23.31
12/16/2016,87001,Majestic Beaut,Paypal,6,203.7,0.125,90.24
10/26/2016,87001,Fun Fly,Debit Visa,12,59.4,0.215,68.16
10/15/2016,87001,Aspen,American Express,6,173.7,0.125,98.76
11/11/2016,87001,Fun Fly,Visa,1,4.95,0,7.2
12/18/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,22.83
11/18/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,22.56
12/18/2016,87001,Crested Beaut,Paypal,1,38.95,0,24.19
12/3/2016,87941,Fun Fly,Visa,1,4.95,0,9.66
11/1/2016,87037,Bellen,In Store,1,25.95,0,13.45
12/21/2016,87941,Crested Beaut,Visa,9,350.55,0.125,233.82
10/14/2016,87506,Quad,Cash,1,44.96,0,23.08
10/28/2016,87103,Carlota,Debit Visa,12,347.4,0.215,237.84
10/9/2016,87001,Carlota,Visa,12,347.4,0.215,155.88
11/8/2016,87506,Carlota,Debit Mastercard,2,57.9,0,40.3
10/21/2016,87315,Crested Beaut,Visa,1,38.95,0,24.69
12/20/2016,87037,Majestic Beaut,Debit Visa,3,101.85,0,56.76
10/9/2016,87103,Quad,Debit Visa,1,44.96,0,22.81
12/1/2016,87037,Yanaki,Cash,1,29.75,0,18.58
11/28/2016,87506,Quad,Visa,1,44.96,0,29.33
12/20/2016,87001,Majestic Beaut,Visa,2,67.9,0,44.96
10/25/2016,87506,Carlota,Debit Visa,1,28.95,0,16.61
10/9/2016,87001,Aspen,Mastercard,12,347.4,0.215,206.4
11/1/2016,87037,Carlota,In Store,3,86.85,0,49.41
12/17/2016,87315,Quad,Paypal,6,269.76,0.125,143.7
10/29/2016,87506,Quad,Paypal,1,44.96,0,28.26
12/7/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,16.83
11/12/2016,87103,Quad,Paypal,6,269.76,0.125,175.98
12/7/2016,87001,Majestic Beaut,Paypal,1,33.95,0,16.45
10/25/2016,87315,Yanaki,Paypal,4,119,0.1,90.92
10/28/2016,87001,Quad,Visa,3,134.88,0,84.99
10/18/2016,87103,Carlota,Debit Visa,12,347.4,0.215,236.4
10/19/2016,87001,Yanaki,Visa,3,89.25,0,55.77
12/15/2016,87001,Quad,Paypal,1,44.96,0,27.02
11/22/2016,87315,Fun Fly,Mastercard,1,4.95,0,2.69
11/14/2016,87001,Quad,Debit Mastercard,1,44.96,0,24.14
11/18/2016,87037,Quad,Mastercard,1,44.96,0,25.99
11/2/2016,87001,Quad,Debit Visa,1,44.96,0,23.27
11/9/2016,87001,Majestic Beaut,Paypal,1,33.95,0,18.5
10/24/2016,87001,Quad,Mastercard,6,269.76,0.125,148.38
10/15/2016,87941,Bellen,Visa,10,259.5,0.125,164.8
11/12/2016,87941,Yanaki,Visa,1,29.75,0,20.33
10/10/2016,87506,Crested Beaut,Visa,10,389.5,0.125,267.4
11/13/2016,87001,Crested Beaut,Cash,1,38.95,0,17.14
12/15/2016,87315,Quad,Mastercard,6,269.76,0.125,133.98
12/17/2016,87001,Fun Fly,Debit Visa,1,4.95,0,10.77
10/19/2016,87103,Majestic Beaut,Paypal,1,33.95,0,16.91
11/16/2016,87001,Yanaki,Visa,6,178.5,0.125,90.3
10/17/2016,87103,Majestic Beaut,Debit Visa,1,33.95,0,16.25
10/5/2016,87103,Majestic Beaut,Visa,3,101.85,0,52.65
10/9/2016,87941,Quad,Debit Visa,12,539.52,0.215,254.88
11/20/2016,87001,Aspen,Visa,1,28.95,0,17.75
10/1/2016,87315,Carlota,Debit Visa,4,115.8,0.1,49.88
10/7/2016,87001,Majestic Beaut,American Express,1,33.95,0,19.64
11/17/2016,87001,Majestic Beaut,Debit Visa,15,509.25,0.215,311.1
11/22/2016,87001,Quad,Paypal,1,44.96,0,24.29
10/12/2016,87001,Crested Beaut,Mastercard,6,233.7,0.125,105.36
11/18/2016,87941,Majestic Beaut,Mastercard,1,33.95,0,18.9
11/1/2016,87941,Carlota,Debit Mastercard,1,28.95,0,15.24
10/6/2016,87103,Carlota,Paypal,1,28.95,0,16.81
10/4/2016,87001,Majestic Beaut,Paypal,1,33.95,0,20.62
10/21/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,22.09
10/31/2016,87506,Yanaki,Visa,13,386.75,0.215,291.72
11/1/2016,87506,Majestic Beaut,Mastercard,1,33.95,0,20.8
10/27/2016,87037,Carlota,Mastercard,1,28.95,0,13.6
12/13/2016,87001,Fun Fly,Visa,12,59.4,0.215,67.92
11/26/2016,87001,Crested Beaut,Debit Visa,1,38.95,0,25.94
11/8/2016,87001,Bellen,Visa,10,259.5,0.125,167.8
11/21/2016,87315,Bellen,Paypal,1,25.95,0,19.94
12/2/2016,87941,Aspen,Paypal,1,28.95,0,17.15
10/28/2016,87506,Quad,Visa,1,44.96,0,22.79
12/5/2016,87001,Majestic Beaut,American Express,1,33.95,0,16.07
11/3/2016,87506,Carlota,Debit Mastercard,1,28.95,0,13.88
10/28/2016,87037,Yanaki,Debit Visa,11,327.25,0.125,250.03
11/17/2016,87001,Quad,Cash,1,44.96,0,29.35
10/15/2016,87941,Carlota,Visa,1,28.95,0,13.13
10/10/2016,87506,Quad,Mastercard,1,44.96,0,24.66
11/4/2016,87315,Aspen,Debit Visa,1,28.95,0,19.45
10/14/2016,87001,Yanaki,Visa,1,29.75,0,18.44
10/8/2016,87001,Fun Fly,In Store,1,4.95,0,7.69
10/22/2016,87506,Carlota,Paypal,3,86.85,0,34.44
11/27/2016,87001,Carlota,Paypal,1,28.95,0,18.13
10/23/2016,87001,Carlota,In Store,1,28.95,0,15.74
12/4/2016,87001,Yanaki,Debit Visa,6,178.5,0.125,93.24
11/26/2016,87001,Carlota,Visa,1,28.95,0,18.35
10/19/2016,87103,Yanaki,Visa,1,29.75,0,23.18
11/10/2016,87001,Yanaki,Debit Mastercard,1,29.75,0,18.23
12/17/2016,87001,Bellen,Paypal,12,311.4,0.215,246.96
12/10/2016,87941,Carlota,In Store,10,289.5,0.125,162
11/2/2016,87315,Crested Beaut,Visa,1,38.95,0,20.75
11/25/2016,87001,Quad,Visa,1,44.96,0,28.19
10/6/2016,87001,Carlota,Paypal,6,173.7,0.125,104.4
11/25/2016,87001,Crested Beaut,Debit Visa,6,233.7,0.125,118.74
10/28/2016,87037,Bellen,American Express,1,25.95,0,20.83
11/9/2016,87001,Quad,Debit Mastercard,1,44.96,0,23.41
11/16/2016,87001,Majestic Beaut,Debit Visa,12,407.4,0.215,284.76
10/21/2016,87506,Majestic Beaut,Paypal,6,203.7,0.125,108.18
10/8/2016,87001,Bellen,Visa,1,25.95,0,16.51
11/8/2016,87315,Fun Fly,American Express,6,29.7,0.125,53.7
11/12/2016,87001,Majestic Beaut,Paypal,1,33.95,0,17.89
10/8/2016,87941,Carlota,Visa,1,28.95,0,16
11/5/2016,87103,Fun Fly,Visa,1,4.95,0,5
11/15/2016,87037,Crested Beaut,Visa,6,233.7,0.125,154.98
12/23/2016,87001,Aspen,Paypal,1,28.95,0,12
10/18/2016,87941,Yanaki,Debit Mastercard,1,29.75,0,18.44
10/6/2016,87103,Quad,Visa,10,449.6,0.125,233.9
10/12/2016,87001,Crested Beaut,Visa,6,233.7,0.125,112.92
10/15/2016,87037,Fun Fly,In Store,1,4.95,0,2.89
10/9/2016,87103,Majestic Beaut,In Store,1,33.95,0,20.19
10/14/2016,87037,Majestic Beaut,Paypal,1,33.95,0,18.04
10/7/2016,87315,Bellen,Paypal,1,25.95,0,18.82
11/2/2016,87315,Fun Fly,Visa,12,59.4,0.215,45.96
11/26/2016,87001,Quad,Debit Visa,5,224.8,0.1,122.7
10/30/2016,87315,Fun Fly,In Store,1,4.95,0,3.34
10/11/2016,87037,Bellen,Mastercard,1,25.95,0,20.62
10/25/2016,87001,Bellen,Visa,1,25.95,0,13.19
11/14/2016,87941,Fun Fly,Paypal,1,4.95,0,10.7
10/5/2016,87103,Bellen,Cash,1,25.95,0,21.44
12/18/2016,87506,Majestic Beaut,Paypal,1,33.95,0,17.57
11/11/2016,87941,Bellen,Visa,6,155.7,0.125,120.48
11/21/2016,87001,Majestic Beaut,Mastercard,1,33.95,0,15.64
10/14/2016,87001,Majestic Beaut,Visa,1,33.95,0,20.62
10/29/2016,87001,Aspen,Debit Visa,4,115.8,0.1,46.88
12/12/2016,87315,Majestic Beaut,Paypal,6,203.7,0.125,101.04
10/2/2016,87506,Bellen,Mastercard,1,25.95,0,15.11
11/20/2016,87001,Fun Fly,Debit Visa,1,4.95,0,2.05
10/5/2016,87001,Yanaki,Mastercard,1,29.75,0,15.28
11/7/2016,87001,Bellen,Cash,1,25.95,0,21.41
12/17/2016,87506,Quad,Paypal,1,44.96,0,24.97
11/6/2016,87315,Crested Beaut,Debit Mastercard,1,38.95,0,22.41
10/23/2016,87037,Crested Beaut,Visa,5,194.75,0.1,93.65
12/5/2016,87001,Crested Beaut,Mastercard,1,38.95,0,24.14
12/16/2016,87001,Yanaki,Visa,1,29.75,0,22.51
10/24/2016,87941,Carlota,Mastercard,1,28.95,0,16.26
12/13/2016,87037,Aspen,Cash,1,28.95,0,14.96
11/25/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,18.84
12/7/2016,87941,Majestic Beaut,Debit Visa,1,33.95,0,20.96
10/19/2016,87506,Yanaki,Visa,1,29.75,0,17.47
10/12/2016,87103,Carlota,Paypal,12,347.4,0.215,154.32
10/11/2016,87315,Quad,Debit Visa,11,494.56,0.125,295.9
12/5/2016,87315,Yanaki,Paypal,1,29.75,0,19.64
10/11/2016,87315,Crested Beaut,In Store,1,38.95,0,25.48
12/4/2016,87103,Quad,Paypal,6,269.76,0.125,176.04
10/17/2016,87001,Quad,Cash,1,44.96,0,26.93
10/29/2016,87001,Quad,Paypal,6,269.76,0.125,158.88
10/25/2016,87037,Yanaki,Visa,1,29.75,0,20.53
10/4/2016,87001,Crested Beaut,Paypal,6,233.7,0.125,113.76
10/15/2016,87506,Carlota,Debit Visa,1,28.95,0,19.76
11/9/2016,87103,Bellen,Paypal,1,25.95,0,18.3
10/30/2016,87037,Quad,Debit Mastercard,12,539.52,0.215,274.44
11/22/2016,87001,Bellen,Paypal,13,337.35,0.215,258.44
11/5/2016,87001,Crested Beaut,American Express,1,38.95,0,22.51
10/29/2016,87315,Quad,Visa,1,44.96,0,29.83
11/10/2016,87001,Quad,Debit Visa,12,539.52,0.215,354.36
10/11/2016,87103,Carlota,Visa,4,115.8,0.1,61.56
10/3/2016,87001,Majestic Beaut,Visa,4,135.8,0.1,72.72
12/1/2016,87941,Majestic Beaut,Mastercard,1,33.95,0,19.08
12/19/2016,87506,Carlota,Paypal,1,28.95,0,16.27
11/2/2016,87037,Majestic Beaut,Mastercard,12,407.4,0.215,279.24
12/18/2016,87506,Majestic Beaut,Debit Visa,1,33.95,0,20.04
11/24/2016,87001,Crested Beaut,Visa,1,38.95,0,21.29
12/3/2016,87001,Carlota,Visa,1,28.95,0,13.91
12/16/2016,87037,Majestic Beaut,Debit Visa,1,33.95,0,21.36
11/21/2016,87506,Carlota,Visa,1,28.95,0,11.07
11/14/2016,87037,Majestic Beaut,Debit Visa,1,33.95,0,22.88
11/5/2016,87037,Majestic Beaut,Debit Mastercard,1,33.95,0,19.21
12/21/2016,87001,Carlota,Visa,5,144.75,0.1,62.75
11/7/2016,87506,Quad,Visa,6,269.76,0.125,145.14
12/1/2016,87103,Fun Fly,Mastercard,1,4.95,0,7.98
10/14/2016,87001,Quad,Visa,1,44.96,0,23.25
12/18/2016,87001,Yanaki,Paypal,1,29.75,0,17.2
10/23/2016,87037,Quad,Debit Visa,12,539.52,0.215,252.96
12/8/2016,87103,Quad,Paypal,1,44.96,0,28
10/8/2016,87941,Fun Fly,Paypal,5,24.75,0.1,9.2
10/2/2016,87315,Bellen,Visa,6,155.7,0.125,123.84
12/21/2016,87037,Quad,Mastercard,1,44.96,0,29.54
12/15/2016,87506,Aspen,Visa,2,57.9,0,34.08
11/6/2016,87001,Majestic Beaut,Visa,1,33.95,0,23.4
10/19/2016,87001,Bellen,Debit Visa,1,25.95,0,17
11/18/2016,87001,Carlota,Paypal,1,28.95,0,16.04
11/24/2016,87037,Majestic Beaut,Debit Visa,6,203.7,0.125,130.5
11/27/2016,87941,Yanaki,Visa,1,29.75,0,20.55
10/12/2016,87001,Majestic Beaut,Visa,1,33.95,0,18.05
11/20/2016,87315,Yanaki,Debit Visa,1,29.75,0,20.82
12/22/2016,87001,Majestic Beaut,Paypal,1,33.95,0,19.81
12/9/2016,87001,Yanaki,American Express,1,29.75,0,17.37
12/3/2016,87001,Fun Fly,Visa,6,29.7,0.125,18.84
10/20/2016,87315,Majestic Beaut,Debit Visa,9,305.55,0.125,201.33
12/14/2016,87941,Crested Beaut,Debit Visa,1,38.95,0,17.42
12/4/2016,87001,Crested Beaut,In Store,2,77.9,0,45.74
12/16/2016,87506,Crested Beaut,Debit Visa,6,233.7,0.125,114.96
11/16/2016,87941,Carlota,Visa,6,173.7,0.125,79.56
12/21/2016,87001,Quad,Paypal,1,44.96,0,29.31
11/21/2016,87001,Quad,Mastercard,1,44.96,0,20.91
10/31/2016,87103,Bellen,Debit Visa,1,25.95,0,14.12
12/9/2016,87001,Crested Beaut,Debit Mastercard,1,38.95,0,20.12
10/27/2016,87001,Bellen,Debit Mastercard,1,25.95,0,21.19
10/19/2016,87103,Crested Beaut,Debit Visa,1,38.95,0,21.86
10/29/2016,87001,Bellen,Debit Visa,6,155.7,0.125,81.96
12/1/2016,87037,Fun Fly,Visa,1,4.95,0,10.91
11/9/2016,87001,Fun Fly,Paypal,1,4.95,0,4.04
10/4/2016,87315,Majestic Beaut,Visa,1,33.95,0,21.68
11/11/2016,87506,Bellen,Debit Mastercard,1,25.95,0,12.06
12/13/2016,87941,Quad,Visa,1,44.96,0,22.47
11/3/2016,87001,Fun Fly,Debit Visa,1,4.95,0,5.66
12/13/2016,87941,Quad,Mastercard,12,539.52,0.215,348.36
11/17/2016,87001,Crested Beaut,Visa,4,155.8,0.1,96.72
11/24/2016,87506,Aspen,Paypal,1,28.95,0,18.72
11/19/2016,87001,Majestic Beaut,Visa,15,509.25,0.215,360.45
10/21/2016,87506,Carlota,Paypal,7,202.65,0.125,123.55
11/11/2016,87103,Quad,Visa,10,449.6,0.125,279
12/8/2016,87315,Fun Fly,Mastercard,1,4.95,0,2.85
11/25/2016,87103,Yanaki,Paypal,1,29.75,0,18.95
10/1/2016,87941,Aspen,Visa,3,86.85,0,31.2
10/23/2016,87001,Quad,Paypal,1,44.96,0,20.87
10/8/2016,87001,Carlota,Visa,1,28.95,0,16.15
10/31/2016,87037,Quad,In Store,4,179.84,0.1,96.32
11/3/2016,87001,Quad,Debit Visa,1,44.96,0,27.9
12/9/2016,87037,Majestic Beaut,Visa,1,33.95,0,23.22
10/25/2016,87506,Crested Beaut,Mastercard,12,467.4,0.215,298.68
11/13/2016,87941,Carlota,Debit Visa,1,28.95,0,17.81
11/27/2016,87001,Carlota,Debit Mastercard,12,347.4,0.215,243.36
12/17/2016,87037,Majestic Beaut,Visa,2,67.9,0,35.62
11/27/2016,87315,Carlota,Debit Visa,1,28.95,0,20.02
10/20/2016,87001,Crested Beaut,Mastercard,1,38.95,0,26.93
11/28/2016,87941,Yanaki,Debit Visa,12,357,0.215,235.2
11/7/2016,87506,Crested Beaut,Visa,1,38.95,0,20.61
10/16/2016,87001,Quad,Visa,1,44.96,0,21.74
10/10/2016,87001,Carlota,In Store,12,347.4,0.215,135.48
12/4/2016,87001,Quad,In Store,6,269.76,0.125,179.64
11/20/2016,87001,Yanaki,Visa,1,29.75,0,20.06
12/5/2016,87103,Bellen,Paypal,11,285.45,0.125,240.68
12/14/2016,87315,Quad,Mastercard,1,44.96,0,25.69
12/10/2016,87001,Fun Fly,American Express,1,4.95,0,3.27
12/18/2016,87103,Carlota,Debit Visa,14,405.3,0.215,210
12/17/2016,87001,Quad,Paypal,1,44.96,0,27.27
10/17/2016,87001,Quad,Cash,12,539.52,0.215,306.96
12/5/2016,87103,Majestic Beaut,Paypal,1,33.95,0,24.3
11/26/2016,87506,Fun Fly,Paypal,6,29.7,0.125,21.36
11/9/2016,87001,Fun Fly,Paypal,12,59.4,0.215,85.8
12/20/2016,87001,Bellen,Debit Visa,1,25.95,0,17.87
10/11/2016,87037,Carlota,In Store,12,347.4,0.215,175.44
11/30/2016,87315,Fun Fly,In Store,1,4.95,0,7.91
10/31/2016,87037,Yanaki,Debit Visa,1,29.75,0,17.09
12/17/2016,87001,Carlota,Visa,6,173.7,0.125,76.14
11/27/2016,87001,Majestic Beaut,Debit Mastercard,14,475.3,0.215,258.58
12/6/2016,87506,Majestic Beaut,Paypal,12,407.4,0.215,194.88
12/24/2016,87001,Carlota,Debit Visa,1,28.95,0,15.22
10/29/2016,87941,Yanaki,Paypal,12,357,0.215,229.2
11/24/2016,87315,Fun Fly,Debit Mastercard,6,29.7,0.125,9.96
10/28/2016,87001,Bellen,Debit Visa,1,25.95,0,20.98
12/2/2016,87001,Quad,Paypal,1,44.96,0,28.38
10/16/2016,87103,Aspen,Paypal,12,347.4,0.215,143.64
11/21/2016,87001,Quad,Cash,14,629.44,0.215,414.68
11/6/2016,87001,Yanaki,Debit Visa,1,29.75,0,21.11
11/13/2016,87103,Majestic Beaut,In Store,1,33.95,0,15.77
12/5/2016,87001,Crested Beaut,Paypal,6,233.7,0.125,149.94
10/9/2016,87103,Yanaki,Paypal,3,89.25,0,46.92
11/23/2016,87001,Carlota,Visa,12,347.4,0.215,163.8
12/5/2016,87506,Crested Beaut,Paypal,1,38.95,0,26.06
11/28/2016,87506,Majestic Beaut,Visa,1,33.95,0,17.39
10/17/2016,87001,Majestic Beaut,Visa,1,33.95,0,22.53
11/17/2016,87001,Majestic Beaut,Visa,12,407.4,0.215,236.76
12/12/2016,87001,Yanaki,American Express,12,357,0.215,215.4
12/16/2016,87103,Majestic Beaut,Paypal,1,33.95,0,18.36
12/7/2016,87103,Carlota,Debit Mastercard,1,28.95,0,16.76
11/3/2016,87001,Majestic Beaut,Paypal,1,33.95,0,18.52
10/21/2016,87001,Aspen,Debit Visa,3,86.85,0,36.78
10/17/2016,87315,Yanaki,Debit Mastercard,1,29.75,0,21.13
10/28/2016,87315,Quad,Visa,1,44.96,0,23.15
11/22/2016,87001,Yanaki,Debit Visa,1,29.75,0,13.84
12/18/2016,87001,Bellen,Visa,3,77.85,0,54.36
12/24/2016,87506,Bellen,Paypal,1,25.95,0,12.2
10/5/2016,87037,Quad,Visa,14,629.44,0.215,376.18
12/1/2016,87001,Quad,Visa,6,269.76,0.125,174.84
10/15/2016,87001,Quad,Mastercard,1,44.96,0,23.82
10/19/2016,87001,Majestic Beaut,Visa,1,33.95,0,15.53
12/18/2016,87941,Quad,Visa,6,269.76,0.125,172.32
10/28/2016,87001,Carlota,Visa,3,86.85,0,43.86
12/4/2016,87103,Majestic Beaut,Visa,1,33.95,0,22.86
10/24/2016,87001,Majestic Beaut,Cash,1,33.95,0,18.31
12/23/2016,87941,Quad,Debit Visa,6,269.76,0.125,145.74
11/8/2016,87001,Crested Beaut,Paypal,6,233.7,0.125,102.6
11/21/2016,87103,Yanaki,Debit Visa,1,29.75,0,13.97
12/18/2016,87103,Crested Beaut,Debit Visa,12,467.4,0.215,301.8
12/11/2016,87037,Majestic Beaut,Paypal,1,33.95,0,23.61
10/4/2016,87037,Majestic Beaut,Debit Visa,1,33.95,0,18.34
10/17/2016,87315,Majestic Beaut,Visa,12,407.4,0.215,187.08
11/14/2016,87001,Majestic Beaut,Debit Visa,11,373.45,0.125,210.32
11/4/2016,87941,Aspen,Visa,12,347.4,0.215,206.4
10/2/2016,87001,Yanaki,Debit Visa,1,29.75,0,16.75
12/11/2016,87001,Aspen,Debit Visa,1,28.95,0,11.82
10/23/2016,87001,Crested Beaut,Debit Mastercard,1,38.95,0,23.82
10/22/2016,87315,Carlota,Visa,1,28.95,0,20.14
10/21/2016,87506,Majestic Beaut,Visa,1,33.95,0,20.06
11/1/2016,87001,Fun Fly,Debit Mastercard,1,4.95,0,5.08
10/1/2016,87941,Majestic Beaut,American Express,6,203.7,0.125,101.16
11/3/2016,87315,Fun Fly,Debit Mastercard,12,59.4,0.215,81
11/5/2016,87315,Bellen,Visa,1,25.95,0,14.83
11/9/2016,87315,Carlota,In Store,6,173.7,0.125,112.92
11/22/2016,87001,Aspen,American Express,1,28.95,0,14.69
11/27/2016,87103,Fun Fly,Paypal,1,4.95,0,10.72
12/14/2016,87103,Carlota,Paypal,1,28.95,0,12.39
10/2/2016,87001,Yanaki,Visa,12,357,0.215,271.68
12/24/2016,87001,Fun Fly,Visa,1,4.95,0,6.5
11/26/2016,87506,Yanaki,Debit Mastercard,1,29.75,0,19.85
10/6/2016,87037,Quad,Mastercard,1,44.96,0,22.05
11/8/2016,87001,Carlota,Visa,1,28.95,0,18.78
11/27/2016,87001,Carlota,Visa,6,173.7,0.125,70.62
12/15/2016,87001,Fun Fly,Debit Visa,2,9.9,0,11.98
11/25/2016,87001,Carlota,Paypal,12,347.4,0.215,174.36
10/2/2016,87103,Crested Beaut,Visa,1,38.95,0,19.33
10/3/2016,87001,Yanaki,Debit Visa,6,178.5,0.125,98.94
10/26/2016,87001,Bellen,Debit Visa,1,25.95,0,18.6
11/17/2016,87001,Bellen,Mastercard,1,25.95,0,16.84
10/24/2016,87103,Yanaki,Debit Visa,1,29.75,0,18.41
10/6/2016,87037,Bellen,American Express,1,25.95,0,12.9
12/13/2016,87001,Fun Fly,Paypal,1,4.95,0,4.72
10/23/2016,87037,Quad,Visa,1,44.96,0,23.31
11/26/2016,87506,Fun Fly,In Store,1,4.95,0,2.52
10/10/2016,87001,Majestic Beaut,Debit Visa,1,33.95,0,24.85
12/5/2016,87001,Aspen,Debit Visa,1,28.95,0,18.96
12/15/2016,87037,Quad,Mastercard,1,44.96,0,24.49
10/3/2016,87001,Crested Beaut,American Express,1,38.95,0,22.71
12/20/2016,87001,Yanaki,Visa,1,29.75,0,19.13
12/15/2016,87001,Majestic Beaut,Paypal,6,203.7,0.125,141.6
12/21/2016,87037,Yanaki,Visa,1,29.75,0,17.36
10/19/2016,87506,Majestic Beaut,Debit Mastercard,1,33.95,0,21.61
11/4/2016,87001,Yanaki,American Express,1,29.75,0,16.58
11/18/2016,87103,Fun Fly,Paypal,1,4.95,0,1.47
11/18/2016,87941,Quad,In Store,1,44.96,0,25.49
12/19/2016,87001,Crested Beaut,Mastercard,1,38.95,0,20.31
10/13/2016,87001,Majestic Beaut,Paypal,10,339.5,0.125,249
