Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
12/18/2016,85327,Aspen,Cash,1,27.95,0,11.27
11/30/2016,85001,Crested Beaut,Paypal,1,37.95,0,22.1
12/23/2016,85001,Crested Beaut,Mastercard,3,113.85,0,65.13
10/2/2016,85001,Bellen,Cash,1,24.95,0,13.13
11/23/2016,85001,Fun Fly,Cash,1,4.95,0,3.84
12/20/2016,85001,Carlota,Paypal,1,27.95,0,12.48
10/10/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.91
10/16/2016,85001,Carlota,Paypal,1,27.95,0,11.82
11/7/2016,85001,Fun Fly,Cash,1,4.95,0,3.69
10/30/2016,85001,Majestic Beaut,American Express,1,32.95,0,19.57
10/7/2016,85327,Fun Fly,Paypal,1,4.95,0,3.46
11/10/2016,85224,Fun Fly,Cash,6,29.7,0.1,22.2
10/5/2016,85224,Majestic Beaut,Mastercard,1,32.95,0,19.42
12/11/2016,85224,Fun Fly,Cash,1,4.95,0,3.89
12/7/2016,85327,Majestic Beaut,Paypal,1,32.95,0,19.74
11/11/2016,85001,Quad,Paypal,1,43.96,0,22.52
10/21/2016,85327,Fun Fly,Visa,2,9.9,0,5.02
11/30/2016,85224,Carlota,Cash,1,27.95,0,12.48
11/17/2016,85224,Yanaki,Cash,2,57.5,0,29.52
11/12/2016,85224,Fun Fly,Paypal,1,4.95,0,2.48
11/12/2016,85001,Carlota,Mastercard,1,27.95,0,12.17
11/12/2016,85001,Fun Fly,Debit Visa,6,29.7,0.1,16.68
11/29/2016,85224,Fun Fly,Cash,1,4.95,0,3.56
11/1/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,2.57
10/9/2016,85224,Aspen,Mastercard,1,27.95,0,11.27
11/3/2016,85001,Majestic Beaut,Paypal,1,32.95,0,19.27
12/24/2016,85001,Carlota,Debit Mastercard,6,167.7,0.1,72.18
12/24/2016,85224,Aspen,Mastercard,2,55.9,0,24.12
11/21/2016,85001,Crested Beaut,Debit Visa,6,227.7,0.1,138.18
11/30/2016,85224,Fun Fly,Mastercard,4,19.8,0.1,13.76
10/30/2016,85001,Fun Fly,Paypal,1,4.95,0,3.05
10/24/2016,85001,Majestic Beaut,Cash,1,32.95,0,19.71
10/10/2016,85001,Fun Fly,Cash,1,4.95,0,3.81
12/13/2016,85001,Carlota,Cash,1,27.95,0,12.12
10/18/2016,85001,Fun Fly,Visa,1,4.95,0,3.13
11/27/2016,85001,Fun Fly,Paypal,1,4.95,0,3.85
12/23/2016,85001,Majestic Beaut,Mastercard,4,131.8,0.1,75.92
10/26/2016,85327,Fun Fly,Visa,1,4.95,0,2.94
10/5/2016,85001,Fun Fly,Visa,1,4.95,0,2.49
12/11/2016,85224,Carlota,Visa,1,27.95,0,12.81
10/7/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.81
10/7/2016,85001,Bellen,Cash,1,24.95,0,13.55
10/14/2016,85001,Fun Fly,Visa,1,4.95,0,2.86
12/22/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.82
11/29/2016,85001,Fun Fly,Mastercard,4,19.8,0.1,9.56
10/8/2016,85001,Majestic Beaut,Mastercard,3,98.85,0,61.71
12/22/2016,85327,Fun Fly,Visa,1,4.95,0,4.04
11/4/2016,85001,Carlota,Debit Visa,6,167.7,0.1,73.86
10/10/2016,85327,Carlota,In Store,6,167.7,0.1,73.14
11/22/2016,85327,Carlota,In Store,1,27.95,0,13.32
10/19/2016,85327,Fun Fly,Cash,1,4.95,0,3.03
10/26/2016,85224,Quad,Debit Visa,1,43.96,0,22.16
12/18/2016,85327,Fun Fly,Debit Mastercard,3,14.85,0,12.09
12/13/2016,85224,Carlota,Paypal,1,27.95,0,12.72
12/23/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.37
12/21/2016,85224,Carlota,Cash,1,27.95,0,11.72
10/18/2016,85224,Crested Beaut,Cash,6,227.7,0.1,134.64
12/3/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.16
12/9/2016,85001,Carlota,Debit Mastercard,2,55.9,0,24.16
10/21/2016,85327,Aspen,Visa,1,27.95,0,12.5
11/8/2016,85224,Fun Fly,Visa,1,4.95,0,3.64
10/20/2016,85001,Bellen,Paypal,1,24.95,0,14.08
10/6/2016,85224,Quad,Debit Visa,1,43.96,0,21.43
10/28/2016,85224,Fun Fly,Cash,6,29.7,0.1,14.28
12/13/2016,85327,Quad,In Store,1,43.96,0,22.26
10/18/2016,85224,Aspen,American Express,2,55.9,0,23.6
11/28/2016,85224,Fun Fly,In Store,1,4.95,0,2.81
11/8/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,3.78
12/4/2016,85224,Fun Fly,Cash,1,4.95,0,4.13
11/5/2016,85001,Yanaki,Visa,3,86.25,0,47.88
11/8/2016,85001,Yanaki,Visa,6,172.5,0.1,94.92
12/21/2016,85327,Fun Fly,Visa,2,9.9,0,7.36
11/27/2016,85224,Yanaki,Paypal,1,28.75,0,14.67
12/17/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.54
11/6/2016,85327,Fun Fly,American Express,1,4.95,0,2.4
11/7/2016,85001,Quad,Debit Mastercard,1,43.96,0,22.19
12/24/2016,85327,Carlota,Mastercard,1,27.95,0,12.58
10/8/2016,85001,Yanaki,Cash,1,28.75,0,15.21
10/1/2016,85001,Bellen,Debit Visa,1,24.95,0,14.16
11/28/2016,85001,Fun Fly,Visa,6,29.7,0.1,14.7
10/11/2016,85224,Yanaki,Mastercard,1,28.75,0,15.97
10/6/2016,85001,Majestic Beaut,Mastercard,4,131.8,0.1,78.44
10/30/2016,85327,Carlota,In Store,1,27.95,0,12.25
10/21/2016,85001,Fun Fly,Cash,1,4.95,0,3.1
11/25/2016,85224,Carlota,Mastercard,2,55.9,0,26.04
11/3/2016,85224,Fun Fly,Debit Visa,1,4.95,0,2.55
12/8/2016,85224,Fun Fly,Paypal,2,9.9,0,5.88
11/10/2016,85001,Majestic Beaut,Debit Visa,1,32.95,0,20.27
10/20/2016,85224,Bellen,Paypal,4,99.8,0.1,51.96
10/24/2016,85001,Fun Fly,Visa,1,4.95,0,3.51
10/23/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,19.49
12/18/2016,85224,Fun Fly,Paypal,2,9.9,0,8.18
10/2/2016,85327,Fun Fly,Visa,1,4.95,0,3.95
12/10/2016,85224,Fun Fly,American Express,1,4.95,0,2.93
10/9/2016,85224,Yanaki,American Express,1,28.75,0,15.61
11/5/2016,85001,Fun Fly,Cash,1,4.95,0,3.67
12/20/2016,85224,Fun Fly,Debit Visa,6,29.7,0.1,20.52
10/2/2016,85224,Fun Fly,Debit Visa,1,4.95,0,4.07
10/15/2016,85224,Yanaki,Debit Mastercard,1,28.75,0,15.08
11/5/2016,85327,Carlota,Debit Mastercard,1,27.95,0,12.37
11/11/2016,85001,Carlota,Visa,1,27.95,0,12.63
11/1/2016,85327,Fun Fly,Paypal,4,19.8,0.1,11.88
11/30/2016,85001,Fun Fly,Visa,2,9.9,0,7.74
12/20/2016,85224,Majestic Beaut,Debit Visa,2,65.9,0,40.44
11/26/2016,85001,Fun Fly,Cash,1,4.95,0,2.59
11/17/2016,85327,Bellen,Debit Visa,6,149.7,0.1,84.78
12/3/2016,85001,Fun Fly,American Express,1,4.95,0,2.63
11/17/2016,85001,Carlota,Debit Visa,6,167.7,0.1,78.84
12/13/2016,85001,Aspen,Mastercard,1,27.95,0,12.71
10/30/2016,85327,Majestic Beaut,Visa,3,98.85,0,60.51
10/31/2016,85327,Fun Fly,Visa,6,29.7,0.1,16.8
11/13/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.72
12/1/2016,85327,Bellen,Paypal,2,49.9,0,26.04
11/23/2016,85327,Quad,Visa,1,43.96,0,22.67
12/14/2016,85224,Fun Fly,Cash,1,4.95,0,3.21
11/20/2016,85001,Yanaki,In Store,1,28.75,0,15.24
11/27/2016,85224,Bellen,Cash,1,24.95,0,14.13
12/21/2016,85224,Yanaki,Visa,2,57.5,0,28.98
12/5/2016,85001,Fun Fly,Debit Mastercard,6,29.7,0.1,22.74
12/19/2016,85224,Fun Fly,Paypal,1,4.95,0,3.53
11/16/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.47
12/23/2016,85224,Bellen,Visa,2,49.9,0,25.6
12/24/2016,85224,Fun Fly,American Express,1,4.95,0,2.82
11/25/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.63
12/17/2016,85327,Quad,Debit Visa,1,43.96,0,22.98
10/23/2016,85001,Aspen,Debit Visa,1,27.95,0,11.23
11/2/2016,85327,Fun Fly,Debit Visa,1,4.95,0,4.06
11/7/2016,85001,Yanaki,Mastercard,1,28.75,0,14.5
11/18/2016,85224,Fun Fly,Mastercard,1,4.95,0,3.29
12/24/2016,85327,Fun Fly,Visa,3,14.85,0,7.44
10/29/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,18.96
10/6/2016,85327,Aspen,Debit Mastercard,2,55.9,0,22.44
12/18/2016,85224,Fun Fly,Visa,1,4.95,0,3.48
12/21/2016,85224,Fun Fly,Visa,1,4.95,0,4.14
10/28/2016,85224,Fun Fly,Cash,1,4.95,0,3.64
11/12/2016,85224,Quad,Mastercard,1,43.96,0,22.97
10/24/2016,85001,Aspen,Visa,1,27.95,0,12.19
10/8/2016,85001,Fun Fly,In Store,6,29.7,0.1,17.16
12/3/2016,85327,Quad,Cash,4,175.84,0.1,88.88
12/5/2016,85224,Fun Fly,Visa,6,29.7,0.1,24.3
10/12/2016,85224,Fun Fly,Mastercard,1,4.95,0,3.42
10/26/2016,85001,Quad,Mastercard,1,43.96,0,21.89
12/16/2016,85001,Fun Fly,In Store,1,4.95,0,2.5
11/29/2016,85001,Fun Fly,American Express,6,29.7,0.1,18.42
10/14/2016,85001,Carlota,Debit Mastercard,3,83.85,0,37.17
10/13/2016,85224,Bellen,Paypal,1,24.95,0,13.11
10/2/2016,85327,Yanaki,Debit Visa,1,28.75,0,15.26
11/11/2016,85224,Carlota,Debit Visa,1,27.95,0,12.29
11/3/2016,85001,Fun Fly,Debit Visa,6,29.7,0.1,18.6
10/2/2016,85001,Yanaki,Debit Visa,1,28.75,0,15.37
12/11/2016,85001,Quad,Debit Mastercard,1,43.96,0,21.33
10/6/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.42
10/19/2016,85001,Carlota,Debit Mastercard,1,27.95,0,13.4
12/8/2016,85327,Fun Fly,Cash,1,4.95,0,3.16
11/26/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.72
10/19/2016,85001,Majestic Beaut,In Store,1,32.95,0,20.13
11/24/2016,85327,Majestic Beaut,Mastercard,6,197.7,0.1,117.36
10/21/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.95
11/7/2016,85224,Bellen,Cash,1,24.95,0,14.19
10/31/2016,85327,Yanaki,Visa,1,28.75,0,14.9
12/12/2016,85327,Fun Fly,Cash,2,9.9,0,7.64
11/1/2016,85001,Quad,American Express,1,43.96,0,21.39
10/23/2016,85224,Yanaki,Cash,1,28.75,0,14.72
12/24/2016,85327,Aspen,Debit Mastercard,1,27.95,0,12.81
10/27/2016,85001,Quad,Visa,1,43.96,0,21.9
12/16/2016,85001,Majestic Beaut,Debit Mastercard,2,65.9,0,39
10/11/2016,85327,Bellen,Visa,1,24.95,0,13.71
11/27/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.63
10/18/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.43
10/16/2016,85327,Fun Fly,Visa,1,4.95,0,2.41
11/12/2016,85001,Aspen,Cash,1,27.95,0,11.16
10/21/2016,85001,Aspen,Debit Mastercard,1,27.95,0,12.13
10/22/2016,85224,Fun Fly,Visa,2,9.9,0,8.06
10/7/2016,85327,Fun Fly,Cash,1,4.95,0,3.24
12/22/2016,85224,Bellen,Debit Visa,2,49.9,0,26.08
12/11/2016,85327,Fun Fly,Visa,1,4.95,0,2.71
11/25/2016,85001,Aspen,Visa,1,27.95,0,11.36
12/4/2016,85001,Fun Fly,American Express,1,4.95,0,2.89
12/11/2016,85001,Majestic Beaut,Debit Visa,6,197.7,0.1,115.38
11/26/2016,85001,Fun Fly,Debit Mastercard,6,29.7,0.1,14.94
12/23/2016,85327,Quad,Debit Mastercard,2,87.92,0,45.28
10/23/2016,85001,Yanaki,Debit Visa,1,28.75,0,15.99
12/15/2016,85001,Fun Fly,Visa,1,4.95,0,2.79
10/15/2016,85327,Fun Fly,Debit Visa,1,4.95,0,3.2
10/4/2016,85224,Fun Fly,Visa,1,4.95,0,2.5
11/4/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.25
10/22/2016,85001,Fun Fly,Cash,2,9.9,0,5.02
12/22/2016,85001,Bellen,In Store,1,24.95,0,13.32
11/28/2016,85327,Fun Fly,Mastercard,2,9.9,0,5.64
12/2/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.9
11/2/2016,85001,Bellen,Debit Mastercard,1,24.95,0,14.14
12/13/2016,85327,Bellen,In Store,1,24.95,0,13.45
12/20/2016,85001,Carlota,In Store,1,27.95,0,11.87
12/9/2016,85001,Majestic Beaut,Mastercard,1,32.95,0,20.59
12/7/2016,85001,Fun Fly,Visa,6,29.7,0.1,14.76
10/29/2016,85224,Carlota,Visa,2,55.9,0,24.78
11/28/2016,85001,Bellen,Paypal,1,24.95,0,13.47
11/15/2016,85224,Quad,Visa,1,43.96,0,22.94
12/23/2016,85224,Yanaki,Debit Visa,1,28.75,0,15.06
11/12/2016,85001,Carlota,Visa,1,27.95,0,13.41
11/9/2016,85001,Crested Beaut,Debit Mastercard,6,227.7,0.1,133.8
10/25/2016,85224,Carlota,American Express,2,55.9,0,25.48
10/19/2016,85001,Quad,Visa,1,43.96,0,22.83
11/4/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.84
10/2/2016,85001,Majestic Beaut,Visa,1,32.95,0,18.92
10/24/2016,85001,Bellen,Debit Visa,6,149.7,0.1,80.1
12/14/2016,85001,Fun Fly,Paypal,1,4.95,0,2.57
11/20/2016,85327,Carlota,Debit Visa,1,27.95,0,12.66
12/17/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.54
12/9/2016,85001,Yanaki,Paypal,1,28.75,0,14.64
10/30/2016,85327,Carlota,Visa,1,27.95,0,13.1
12/12/2016,85224,Majestic Beaut,Debit Mastercard,2,65.9,0,40.8
10/17/2016,85001,Yanaki,American Express,1,28.75,0,15.03
10/9/2016,85327,Bellen,Mastercard,1,24.95,0,14.11
10/12/2016,85327,Bellen,Mastercard,1,24.95,0,14.32
12/1/2016,85001,Yanaki,Paypal,1,28.75,0,14.64
10/11/2016,85001,Quad,Visa,1,43.96,0,21.94
10/10/2016,85001,Fun Fly,Mastercard,2,9.9,0,7.64
10/13/2016,85224,Fun Fly,Mastercard,1,4.95,0,3.29
10/19/2016,85001,Fun Fly,Debit Mastercard,1,4.95,0,3.77
12/15/2016,85224,Bellen,Debit Mastercard,1,24.95,0,13.39
11/1/2016,85001,Fun Fly,Cash,1,4.95,0,3.41
10/29/2016,85001,Majestic Beaut,Debit Visa,1,32.95,0,19.74
11/27/2016,85224,Bellen,Debit Visa,1,24.95,0,12.78
12/24/2016,85001,Carlota,Visa,1,27.95,0,12.95
12/5/2016,85001,Carlota,Paypal,1,27.95,0,12.29
10/11/2016,85001,Fun Fly,Visa,1,4.95,0,2.85
10/13/2016,85224,Crested Beaut,Debit Visa,1,37.95,0,22.61
11/16/2016,85224,Fun Fly,Visa,2,9.9,0,6.2
12/18/2016,85224,Majestic Beaut,Visa,1,32.95,0,20.28
11/18/2016,85001,Fun Fly,Debit Visa,6,29.7,0.1,19.56
11/13/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.85
12/20/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.28
12/24/2016,85224,Fun Fly,Debit Mastercard,2,9.9,0,6.98
10/13/2016,85224,Fun Fly,Cash,2,9.9,0,6.9
10/30/2016,85001,Quad,Debit Visa,1,43.96,0,22.97
11/7/2016,85224,Carlota,Cash,1,27.95,0,13.45
10/23/2016,85001,Fun Fly,Visa,1,4.95,0,4.04
10/6/2016,85001,Quad,Paypal,1,43.96,0,22.77
12/21/2016,85224,Carlota,Visa,6,167.7,0.1,80.82
10/16/2016,85224,Fun Fly,Paypal,1,4.95,0,2.41
11/2/2016,85001,Carlota,Visa,1,27.95,0,11.8
10/15/2016,85001,Carlota,Visa,1,27.95,0,13.45
11/6/2016,85327,Fun Fly,Debit Mastercard,6,29.7,0.1,19.86
10/24/2016,85001,Fun Fly,Cash,1,4.95,0,3.62
12/12/2016,85224,Fun Fly,Visa,4,19.8,0.1,10.24
10/14/2016,85224,Fun Fly,American Express,3,14.85,0,9.63
10/14/2016,85224,Fun Fly,Visa,1,4.95,0,4.12
10/15/2016,85327,Fun Fly,Visa,1,4.95,0,3.33
11/16/2016,85224,Fun Fly,Cash,1,4.95,0,3.25
12/23/2016,85001,Fun Fly,Cash,1,4.95,0,3.43
12/2/2016,85327,Quad,Mastercard,2,87.92,0,44.14
12/9/2016,85327,Yanaki,Cash,1,28.75,0,15.55
10/4/2016,85224,Fun Fly,Debit Mastercard,1,4.95,0,3.25
11/11/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.75
11/3/2016,85001,Quad,Cash,2,87.92,0,43.78
12/16/2016,85327,Bellen,Visa,1,24.95,0,13.81
10/13/2016,85224,Carlota,American Express,6,167.7,0.1,78.3
11/30/2016,85001,Quad,Debit Visa,1,43.96,0,22.93
11/3/2016,85327,Crested Beaut,Mastercard,1,37.95,0,21.85
10/2/2016,85001,Fun Fly,Visa,1,4.95,0,2.46
11/8/2016,85327,Yanaki,Mastercard,6,172.5,0.1,87.06
11/26/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.42
11/19/2016,85224,Fun Fly,Debit Mastercard,1,4.95,0,2.53
10/25/2016,85001,Crested Beaut,Visa,2,75.9,0,45.34
11/1/2016,85327,Yanaki,Mastercard,2,57.5,0,30.02
12/14/2016,85327,Aspen,Visa,1,27.95,0,12.62
10/10/2016,85001,Aspen,Paypal,1,27.95,0,12.79
11/16/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.35
12/1/2016,85224,Fun Fly,Debit Visa,1,4.95,0,3.25
10/24/2016,85001,Fun Fly,Visa,1,4.95,0,4.15
11/8/2016,85224,Fun Fly,Cash,1,4.95,0,3.59
11/2/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.4
10/23/2016,85001,Quad,Debit Mastercard,1,43.96,0,22.65
12/1/2016,85224,Fun Fly,Paypal,1,4.95,0,3
11/29/2016,85001,Fun Fly,In Store,1,4.95,0,2.64
10/3/2016,85001,Fun Fly,Debit Visa,6,29.7,0.1,20.82
10/4/2016,85224,Fun Fly,Debit Mastercard,1,4.95,0,2.77
10/3/2016,85001,Fun Fly,In Store,1,4.95,0,2.51
12/6/2016,85224,Fun Fly,American Express,1,4.95,0,3.28
10/30/2016,85001,Fun Fly,Cash,1,4.95,0,2.99
10/12/2016,85001,Bellen,In Store,1,24.95,0,14.07
10/1/2016,85224,Bellen,Visa,1,24.95,0,13.59
11/20/2016,85224,Fun Fly,Cash,1,4.95,0,4.1
12/3/2016,85224,Fun Fly,Visa,1,4.95,0,3.71
10/13/2016,85327,Fun Fly,In Store,1,4.95,0,2.8
12/19/2016,85001,Majestic Beaut,Visa,1,32.95,0,20.15
12/23/2016,85001,Fun Fly,Cash,1,4.95,0,2.93
10/27/2016,85327,Quad,Debit Mastercard,1,43.96,0,22.95
11/24/2016,85001,Bellen,Debit Mastercard,1,24.95,0,12.89
10/27/2016,85001,Yanaki,Debit Visa,1,28.75,0,14.37
12/14/2016,85001,Bellen,Cash,1,24.95,0,12.74
10/2/2016,85001,Aspen,Visa,1,27.95,0,12.79
10/25/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.71
11/29/2016,85001,Bellen,Paypal,1,24.95,0,13.13
11/23/2016,85327,Fun Fly,Debit Mastercard,1,4.95,0,2.37
10/22/2016,85224,Yanaki,Visa,2,57.5,0,31.5
11/29/2016,85224,Bellen,Mastercard,1,24.95,0,13.78
12/5/2016,85001,Bellen,Debit Visa,1,24.95,0,12.89
10/9/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.75
11/20/2016,85001,Fun Fly,Visa,1,4.95,0,3.98
12/5/2016,85001,Fun Fly,In Store,1,4.95,0,3.49
11/14/2016,85001,Yanaki,Cash,1,28.75,0,15.03
12/8/2016,85327,Fun Fly,Cash,1,4.95,0,3.12
11/8/2016,85001,Quad,Cash,1,43.96,0,21.92
11/26/2016,85224,Carlota,Cash,1,27.95,0,13.36
11/11/2016,85001,Majestic Beaut,American Express,1,32.95,0,20.2
10/26/2016,85224,Majestic Beaut,In Store,1,32.95,0,20.2
10/1/2016,85001,Bellen,Debit Visa,1,24.95,0,14.11
10/15/2016,85001,Fun Fly,Mastercard,2,9.9,0,6.94
11/10/2016,85001,Bellen,Debit Mastercard,1,24.95,0,13.38
10/26/2016,85224,Fun Fly,Cash,1,4.95,0,2.43
12/4/2016,85327,Yanaki,Cash,2,57.5,0,30.82
11/5/2016,85327,Aspen,Debit Mastercard,1,27.95,0,11.34
10/17/2016,85224,Fun Fly,Cash,1,4.95,0,3.89
10/2/2016,85001,Fun Fly,Visa,1,4.95,0,3.21
12/22/2016,85327,Carlota,Visa,1,27.95,0,12.15
10/30/2016,85224,Fun Fly,Visa,1,4.95,0,2.54
11/24/2016,85327,Fun Fly,Cash,1,4.95,0,3.98
12/24/2016,85327,Quad,Mastercard,1,43.96,0,22.93
11/9/2016,85327,Fun Fly,Visa,1,4.95,0,3
10/22/2016,85327,Quad,Cash,1,43.96,0,22.67
11/25/2016,85327,Fun Fly,Visa,1,4.95,0,2.48
10/26/2016,85327,Fun Fly,American Express,1,4.95,0,3.49
12/4/2016,85327,Fun Fly,Visa,1,4.95,0,3.91
11/12/2016,85001,Fun Fly,Paypal,1,4.95,0,2.6
11/3/2016,85001,Quad,Cash,1,43.96,0,21.77
10/14/2016,85001,Crested Beaut,Visa,1,37.95,0,23
11/2/2016,85001,Fun Fly,Paypal,1,4.95,0,3.56
11/2/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.21
12/17/2016,85327,Fun Fly,American Express,6,29.7,0.1,21.12
11/6/2016,85001,Fun Fly,Mastercard,1,4.95,0,2.4
11/18/2016,85327,Bellen,Visa,4,99.8,0.1,57.84
10/24/2016,85327,Fun Fly,Mastercard,1,4.95,0,3.62
11/28/2016,85224,Carlota,American Express,1,27.95,0,11.99
12/19/2016,85327,Majestic Beaut,Visa,1,32.95,0,19.69
11/26/2016,85327,Quad,Visa,2,87.92,0,44.32
12/2/2016,85001,Fun Fly,Visa,1,4.95,0,3.75
11/9/2016,85224,Fun Fly,Debit Visa,1,4.95,0,2.81
11/11/2016,85001,Bellen,Debit Mastercard,1,24.95,0,13.39
11/1/2016,85327,Carlota,Mastercard,1,27.95,0,13.51
11/4/2016,85001,Fun Fly,In Store,6,29.7,0.1,19.2
11/30/2016,85224,Majestic Beaut,Paypal,1,32.95,0,18.94
12/11/2016,85001,Fun Fly,Cash,1,4.95,0,3.03
10/8/2016,85224,Quad,Mastercard,2,87.92,0,44.66
11/26/2016,85001,Carlota,Visa,1,27.95,0,12.39
12/16/2016,85224,Quad,Cash,1,43.96,0,21.95
12/11/2016,85001,Quad,Debit Visa,1,43.96,0,22.57
10/16/2016,85001,Carlota,Debit Mastercard,1,27.95,0,11.93
11/2/2016,85327,Aspen,Mastercard,1,27.95,0,11.46
11/7/2016,85224,Majestic Beaut,Cash,1,32.95,0,19.92
11/18/2016,85327,Aspen,Visa,1,27.95,0,11.18
12/5/2016,85224,Quad,Mastercard,1,43.96,0,21.33
11/6/2016,85001,Fun Fly,Mastercard,6,29.7,0.1,22.2
12/24/2016,85001,Carlota,Mastercard,1,27.95,0,13.2
12/17/2016,85001,Bellen,Paypal,1,24.95,0,13.54
12/15/2016,85327,Yanaki,Cash,1,28.75,0,16.15
10/8/2016,85001,Bellen,Mastercard,1,24.95,0,13.27
11/14/2016,85327,Bellen,Cash,1,24.95,0,13.12
11/30/2016,85224,Carlota,Debit Mastercard,1,27.95,0,13.09
11/2/2016,85001,Carlota,Cash,1,27.95,0,12.96
10/27/2016,85001,Bellen,Cash,1,24.95,0,13.15
11/18/2016,85224,Quad,Visa,1,43.96,0,21.96
11/8/2016,85001,Bellen,Mastercard,1,24.95,0,13.02
10/7/2016,85001,Quad,Cash,1,43.96,0,21.64
10/14/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.74
10/1/2016,85001,Quad,Mastercard,2,87.92,0,45
12/2/2016,85327,Yanaki,Mastercard,2,57.5,0,31.62
12/22/2016,85001,Majestic Beaut,Debit Visa,1,32.95,0,19.26
10/5/2016,85001,Fun Fly,Mastercard,1,4.95,0,3.93
11/9/2016,85001,Fun Fly,Debit Visa,1,4.95,0,3.32
11/24/2016,85001,Fun Fly,Debit Visa,1,4.95,0,2.45
10/30/2016,85224,Quad,Visa,6,263.76,0.1,127.68
12/11/2016,85327,Bellen,Cash,1,24.95,0,13.92
12/20/2016,85327,Quad,Mastercard,1,43.96,0,22.32
12/17/2016,85001,Fun Fly,Paypal,2,9.9,0,4.98
12/22/2016,85327,Fun Fly,Paypal,6,29.7,0.1,19.38
12/3/2016,85224,Fun Fly,Mastercard,1,4.95,0,3.76
10/8/2016,85001,Fun Fly,Visa,1,4.95,0,2.8
10/23/2016,85001,Crested Beaut,Debit Visa,1,37.95,0,22.29
12/9/2016,85327,Bellen,Mastercard,2,49.9,0,28.3
11/4/2016,85224,Bellen,Visa,1,24.95,0,13.43
11/26/2016,85001,Crested Beaut,Visa,1,37.95,0,21.91
11/20/2016,85327,Fun Fly,Visa,1,4.95,0,3.55
10/13/2016,85224,Bellen,Cash,1,24.95,0,13.76
11/17/2016,85001,Quad,Debit Mastercard,1,43.96,0,22.06
12/20/2016,85327,Quad,Visa,3,131.88,0,68.01
11/20/2016,85327,Fun Fly,Paypal,1,4.95,0,3.13
12/2/2016,85327,Fun Fly,Cash,1,4.95,0,2.65
10/7/2016,85224,Quad,Mastercard,1,43.96,0,22.95
11/30/2016,85224,Fun Fly,Mastercard,1,4.95,0,2.44
10/16/2016,85001,Majestic Beaut,Visa,4,131.8,0.1,81.56
10/3/2016,85001,Aspen,Visa,1,27.95,0,11.66
10/30/2016,85224,Aspen,Cash,2,55.9,0,25.72
11/5/2016,85001,Crested Beaut,Debit Mastercard,6,227.7,0.1,133.56
10/17/2016,85001,Yanaki,Mastercard,2,57.5,0,29.32
11/13/2016,85224,Fun Fly,American Express,1,4.95,0,2.66
11/21/2016,85327,Fun Fly,Visa,1,4.95,0,3.02
10/26/2016,85224,Fun Fly,Debit Mastercard,1,4.95,0,3.78
10/10/2016,85001,Crested Beaut,Cash,1,37.95,0,23.11
10/15/2016,85001,Quad,Cash,1,43.96,0,22.75
10/17/2016,85327,Quad,Visa,1,43.96,0,22.06
10/10/2016,85224,Carlota,In Store,1,27.95,0,12.16
12/14/2016,85327,Quad,Paypal,6,263.76,0.1,138.18
11/1/2016,85001,Yanaki,Mastercard,3,86.25,0,47.28
10/28/2016,85224,Bellen,Mastercard,1,24.95,0,13.68
11/11/2016,85001,Fun Fly,Debit Mastercard,3,14.85,0,11.46
10/21/2016,85001,Carlota,Mastercard,1,27.95,0,12.65
10/20/2016,85001,Aspen,Visa,1,27.95,0,12.72
10/27/2016,85327,Aspen,Debit Mastercard,1,27.95,0,12.08
10/29/2016,85327,Bellen,Visa,2,49.9,0,27.38
11/19/2016,85001,Fun Fly,Cash,1,4.95,0,3.6
